Bill Name,Summary,Representative,Committee,Preamble,Word Link
H. 3352,Assessment ratios,Rep. Rutherford,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-43-220, RELATING TO SPECIAL FOUR PERCENT ASSESSMENT RATIO, SO AS TO PROHIBIT AN ASSESSOR FROM REQUIRING AN APPLICANT TO PROVIDE CONFIDENTIAL TAX RECORDS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3352.docx
H. 3353,"Constitutional amendment, gambling and gaming",Rep. Rutherford,Judiciary,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO ARTICLE XVII OF THE CONSTITUTION OF SOUTH CAROLINA, RELATING TO MISCELLANEOUS MATTERS, BY ADDING SECTION 16 SO AS TO PROVIDE THAT THE GENERAL ASSEMBLY BY LAW, IN SPECIFIED AREAS OF THE STATE, MAY PROVIDE FOR THE CONDUCT OF GAMBLING AND GAMING ACTIVITIES ON WHICH BETS ARE MADE TO INCLUDE PARI MUTUEL BETTING ON HORSE RACING, SPORTS BETTING ON PROFESSIONAL SPORTS, CASINO ACTIVITIES, SUCH AS CARD AND DICE GAMES WHERE THE SKILL OF THE PLAYER IS INVOLVED IN THE OUTCOME, AND GAMES OF CHANCE WITH THE USE OF ELECTRONIC DEVICES OR GAMING TABLES, ALL OF WHICH STRICTLY MUST BE REGULATED AND MAY BE CONDUCTED IN ONE LOCATION OR IN SEPARATE LOCATIONS WITHIN THE SPECIFIED AREA SUBJECT TO SPECIAL LAWS, INCLUDING CRIMINAL LAWS, ENACTED BY THE GENERAL ASSEMBLY, APPLICABLE ONLY IN THE SPECIFIED AREA, WITH THE REVENUE REALIZED BY THE STATE AND LOCAL JURISDICTIONS TO BE USED FOR HIGHWAY, ROAD, AND BRIDGE MAINTENANCE, CONSTRUCTION, AND REPAIR; AND BY PROPOSING AN AMENDMENT TO SECTION 8, ARTICLE XVII OF THE CONSTITUTION OF SOUTH CAROLINA, RELATING TO MISCELLANEOUS MATTERS, BY DELETING SECTION 8 WHICH MAKES IT UNLAWFUL FOR A PERSON HOLDING AN OFFICE OF HONOR, TRUST, OR PROFIT TO ENGAGE IN GAMBLING OR BETTING ON GAMES OF CHANCE, AND REQUIRES THE OFFICER'S REMOVAL FROM OFFICE UPON CONVICTION FOR A GAMBLING OFFENSE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3353.docx
H. 3354,Nonprofits,Rep. Rutherford,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 2-1-260 SO AS TO REQUIRE A NONPROFIT CORPORATION THAT HAS AN ANNUAL GROSS REVENUE EXCEEDING ONE BILLION DOLLARS THAT IMPOSES A REDUCTION IN FORCE OF MORE THAN ONE HUNDRED EMPLOYEES TO PREPARE AND PRESENT A REPORT TO CERTAIN COMMITTEES AND ENTITIES DETAILING ALL ECONOMIC AND PROCEDURAL BENEFITS MADE AVAILABLE TO IT AND WHY IT WAS NECESSARY TO IMPOSE THE REDUCTION IN FORCE.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3354.docx
H. 3355,Community charge,Rep. Rutherford,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 6-1-200 SO AS TO AUTHORIZE THE LOCAL GOVERNING BODY OF A COUNTY OR MUNICIPALITY TO IMPOSE A COMMUNITY CHARGE ON NONPROFIT HOSPITALS AND INSTITUTIONS OF HIGHER LEARNING, TO PROVIDE GUIDELINES FOR THE METHOD OF DETERMINING THE CHARGE, AND TO PROVIDE CERTAIN COLLECTION MEASURES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3355.docx
H. 3356,"Constitutional amendment, sales restrictions",Rep. Rutherford,Judiciary,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO SECTION 14, ARTICLE XVII OF THE CONSTITUTION OF SOUTH CAROLINA, RELATING TO CITIZENS DEEMED SUI JURIS AND RESTRICTIONS REGARDING THE SALE OF ALCOHOLIC BEVERAGES, SO AS TO ALLOW THE GENERAL ASSEMBLY ALSO TO RESTRICT THE SALE OF CERTAIN PRODUCTS, SUBSTANCES, OR SERVICES DETERMINED BY THE GENERAL ASSEMBLY TO BE UNREASONABLY HAZARDOUS, PERILOUS, OR UNSAFE TO PERSONS UNTIL AGE TWENTY-ONE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3356.docx
H. 3357,Shipping Transportation and Port Bridge Safety Study Committee,Rep. Gilliard,"Labor, Commerce and Industry","A JOINT RESOLUTION TO CREATE THE ""SHIPPING TRANSPORTATION AND PORT BRIDGE SAFETY STUDY COMMITTEE"" TO EXAMINE CURRENT STATE AND FEDERAL SAFETY STANDARDS AND MEASURES CONCERNING THE NAVIGATION OF LARGE VESSELS UNDER MAJOR WATERWAY BRIDGES WHILE ENTERING OR LEAVING HARBORS, PORTS, AND CANALS IN THIS STATE, AMONG OTHER THINGS, TO REQUIRE THE STUDY COMMITTEE TO PREPARE A REPORT WITH FINDINGS AND RECOMMENDATIONS FOR THE GENERAL ASSEMBLY, AND TO PROVIDE FOR THE MEMBERSHIP AND DURATION OF THE STUDY COMMITTEE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3357.docx
H. 3358,Property tax exemption,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-37-220, RELATING TO PROPERTY TAX EXEMPTIONS, SO AS TO EXEMPT THE FIRST TEN THOUSAND DOLLARS OF NET DEPRECIATED VALUE OF BUSINESS PERSONAL PROPERTY; AND BY AMENDING SECTION 12-37-900, RELATING TO PROPERTY TAX RETURNS, SO AS TO PROVIDE THAT A TAXPAYER IS NOT REQUIRED TO RETURN BUSINESS PERSONAL PROPERTY FOR TAXATION IF THE TAXPAYER HAS LESS THAN TEN THOUSAND DOLLARS OF NET DEPRECIATED VALUE OF BUSINESS PERSONAL PROPERTY.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3358.docx
H. 3359,Admissions tax exemption,Rep. M. M. Smith,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-21-2420, RELATING TO EXEMPTIONS FROM THE ADMISSIONS TAX, SO AS TO EXEMPT ADMISSION TO ANY AGROTOURISM ACTIVITY.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3359.docx
H. 3360,Use tax exemptions,Rep. Yow,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-36-2130, RELATING TO USE TAX EXEMPTIONS, SO AS TO EXEMPT AN ALL-TERRAIN VEHICLE PURCHASED OR LEASED IN ANOTHER STATE IF THE PURCHASER PAID THE SALES TAX IN THE OTHER STATE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3360.docx
H. 3361,Solicitor funding,Rep. Pope,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 1-7-409 SO AS TO PROHIBIT A COUNTY FROM REDUCING ITS FUNDING FOR CIRCUIT SOLICITOR OPERATIONS.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3361.docx
H. 3362,Transfer of tax credits,Rep. Oremus,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-65-30, RELATING TO THE SOUTH CAROLINA TEXTILES COMMUNITIES REVITALIZATION ACT, SO AS TO ALLOW SUCH INCOME TAX CREDITS TO BE TRANSFERRED; AND BY AMENDING SECTION 12-67-140, RELATING TO THE SOUTH CAROLINA ABANDONED BUILDINGS REVITALIZATION ACT, SO AS TO ALLOW SUCH INCOME TAX CREDITS TO BE TRANSFERRED.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3362.docx
H. 3363,Police Officers Retirement System,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTIONS 9-11-10 AND 9-11-40, BOTH RELATING TO THE POLICE OFFICERS RETIREMENT SYSTEM, SO AS TO SET FORTH CERTAIN CONDITIONS BY WHICH THE CATAWBA NATION MAY BECOME AN EMPLOYER FOR PURPOSES OF THE SYSTEM.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3363.docx
H. 3364,Sales tax exemption,Rep. Moss,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-36-2120, RELATING TO THE SALES TAX EXEMPTION ON FARM MACHINERY, SO AS TO PROVIDE THAT ALL-TERRAIN VEHICLES AND UTILITY TERRAIN VEHICLES ARE NOT CONSIDERED AUTOMOBILES OR TRUCKS AND QUALIFY FOR THE EXEMPTION IF USED FOR QUALIFYING PURPOSES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3364.docx
H. 3365,Eliminate the Marriage Tax Penalty Act,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS SO AS TO ENACT THE ""ELIMINATE THE MARRIAGE TAX PENALTY ACT"" BY ADDING SECTION 12-6-525 SO AS TO ALLOW MARRIED TAXPAYERS THAT FILE A JOINT FEDERAL RETURN TO CALCULATE THEIR AMOUNT OF SOUTH CAROLINA INCOME TAX OWED FOR THE TAX YEAR AS THOUGH EACH TAXPAYER FILED A RETURN AS A SINGLE TAXPAYER IF THE TAXPAYERS' CUMULATIVE TAX OWED WOULD BE LESS THAN THE AMOUNT THEY WOULD OWE HAD THEY FILED A JOINT RETURN.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3365.docx
H. 3366,Prohibition of incentives,Rep. Long,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 13-1-55 SO AS TO PROHIBIT THE DEPARTMENT OF COMMERCE FROM OFFERING OR AWARDING INCENTIVES TO CERTAIN COMPANIES OWNED OR CONTROLLED BY THE PEOPLE'S REPUBLIC OF CHINA OR THE CHINESE COMMUNIST PARTY, AND TO PROHIBIT ANY COMPANY RECEIVING AN INCENTIVE FROM CONTRACTING WITH SUCH PROHIBITED COMPANIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3366.docx
H. 3367,Roll back taxes,Rep. Long,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-43-220, RELATING TO ROLLBACK TAXES, SO AS TO PROVIDE THAT ROLLBACK TAXES ONLY APPLY TO THE PREVIOUS TAX YEAR INSTEAD OF THE PREVIOUS THREE TAX YEARS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3367.docx
H. 3368,Income tax on overtime pay,Rep. Long,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-6-1120, RELATING TO MODIFICATIONS TO GROSS INCOME FOR INDIVIDUAL INCOME TAX PURPOSES, SO AS TO EXCLUDE OVERTIME PAY AND CERTAIN BONUS PAY FROM GROSS INCOME.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3368.docx
H. 3369,Government electronic devices,Rep. Kilmartin,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 1-11-499 SO AS TO REQUIRE ALL AGENCIES AND DEPARTMENTS OF THE STATE AND ITS POLITICAL SUBDIVISIONS TO PROHIBIT THE ELECTRONIC DEVICES IT MANAGES FROM ACCESS AND USE OF WEBSITES AND APPLICATIONS THAT THREATEN CYBERSECURITY AND INFRASTRUCTURE FROM FOREIGN AND DOMESTIC THREATS, SUCH AS TIKTOK AND WECHAT.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3369.docx
H. 3370,Gullah,Rep. J. L. Johnson,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 1-1-696, RELATING TO THE OFFICIAL STATE LANGUAGE, SO AS TO INCLUDE THE GULLAH LANGUAGE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3370.docx
H. 3371,Admissions tax exemption,Rep. Hixon,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-21-2420, RELATING TO ADMISSIONS TAX, SO AS TO EXEMPT ADMISSIONS CHARGED BY CERTAIN NONPROFIT BUSINESS LEAGUES AND CHAMBERS OF COMMERCE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3371.docx
H. 3372,Retail sales,Rep. Hixon,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-36-110, RELATING TO THE DEFINITION OF RETAIL SALES, SO AS TO EXCLUDE TANGIBLE PERSONAL PROPERTY SOLD BY CERTAIN ARTISTS AND CRAFTSMEN MAKING LIMITED SALES AT CERTAIN FESTIVALS; AND BY AMENDING SECTION 12-36-510, RELATING TO THE REQUIREMENTS FOR A RETAIL LICENSE, SO AS TO REMOVE THE REQUIREMENT THAT SUCH ARTISTS AND CRAFTSMEN OBTAIN A RETAIL LICENSE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3372.docx
H. 3373,Rural Infrastructure Authority,Rep. Hixon,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 11-50-30, RELATING TO THE SOUTH CAROLINA RURAL INFRASTRUCTURE AUTHORITY, SO AS TO DIRECT THE AUTHORITY TO PROVIDE STAFF SUPPORT AND ASSISTANCE FOR THE SOUTH CAROLINA INFRASTRUCTURE FACILITIES AUTHORITY AND THE SOUTH CAROLINA WATER QUALITY REVOLVING FUND AUTHORITY; BY AMENDING SECTION 11-50-40, RELATING TO THE SOUTH CAROLINA RURAL INFRASTRUCTURE AUTHORITY, SO AS TO MODIFY A DEFINITION; BY REPEALING SECTION 1-11-25 RELATING TO LOCAL GOVERNMENT DIVISION WITHIN THE AUTHORITY; AND BY REPEALING SECTION 1-11-26 RELATING TO GRANTS FUNDS OF THE AUTHORITY.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3373.docx
H. 3374,Homestead exemption,Rep. Hardee,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-37-250, RELATING TO THE HOMESTEAD EXEMPTION FOR THE ELDERLY AND DISABLED, SO AS TO REQUIRE THAT A PERSON BE A RESIDENT OF THE STATE FOR AT LEAST FIVE YEARS, INSTEAD OF ONE YEAR, TO OBTAIN THE EXEMPTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3374.docx
H. 3375,Government electronic devices,Rep. Guffey,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 1-11-499 SO AS TO REQUIRE ALL AGENCIES AND DEPARTMENTS OF THE STATE AND ITS POLITICAL SUBDIVISIONS TO PROHIBIT THE ELECTRONIC DEVICES IT MANAGES FROM ACCESS AND USE OF WEBSITES AND APPLICATIONS THAT THREATEN CYBERSECURITY AND INFRASTRUCTURE FROM FOREIGN AND DOMESTIC THREATS, SUCH AS TIKTOK.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3375.docx
H. 3376,Education Capital Improvements Sales and Use Tax,Rep. Gilliam,Ways and Means,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY REPEALING SECTION 4-10-470 RELATING TO COUNTIES IN WHICH THE EDUCATION CAPITAL IMPROVEMENTS SALES AND USE TAX MAY BE IMPOSED.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3376.docx
H. 3377,Medicaid expansion,Rep. Garvin,Judiciary,A JOINT RESOLUTION TO PROVIDE THAT A STATEWIDE ADVISORY REFERENDUM MUST BE CONDUCTED BY THE STATE ELECTION COMMISSION AT THE SAME TIME AS THE 2026 GENERAL ELECTION ON THE QUESTION OF WHETHER SOUTH CAROLINA SHOULD PARTICIPATE IN MEDICAID EXPANSION.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3377.docx
H. 3378,Property tax exemption,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-37-2120, RELATING TO PROPERTY TAX EXEMPTIONS, SO AS TO EXEMPT ALL PROPERTY FROM TAXATION AND PROVIDE A DOLLAR-FOR-DOLLAR REIMBURSEMENT TO POLITICAL SUBDIVISIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3378.docx
H. 3379,Nonprofit sales tax exemption,Rep. Burns,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-36-2120, RELATING TO SALES TAX EXEMPTIONS, SO AS TO EXEMPT SALES MADE TO A NONPROFIT ORGANIZATION WITH FEDERAL TAX-EXEMPT STATUS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3379.docx
H. 3380,Homestead exemption,Rep. Burns,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-37-250, RELATING TO THE HOMESTEAD PROPERTY TAX EXEMPTION ALLOWED FOR PERSONS WHO ARE OVER THE AGE OF SIXTY-FIVE YEARS, DISABLED, OR LEGALLY BLIND, SO AS TO SET THE EXEMPTION AMOUNT AS THE GREATER OF THE FIRST FIFTY THOUSAND DOLLARS OR THE FIRST THIRTY-THREE PERCENT OF THE FAIR MARKET VALUE OF THE HOMESTEAD; AND BY REPEALING SECTION 12-37-245 RELATING TO AN OBSOLETE REFERENCE TO THE HOMESTEAD EXEMPTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3380.docx
H. 3381,Defense of Children's Innocence Act,Rep. Beach,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""DEFENSE OF CHILDREN'S INNOCENCE ACT"" BY ADDING SECTION 6-1-200 SO AS TO PROVIDE THAT ANY BUSINESS WHERE DRAG SHOWS ARE HELD IS DEEMED TO BE A SEXUALLY ORIENTED BUSINESS FOR ALL LOCAL ORDINANCES RELATING TO A SEXUALLY ORIENTED BUSINESS; BY ADDING SECTION 6-1-210 SO AS TO PROHIBIT A STATE AGENCY, POLITICAL SUBDIVISION, AND ANY ENTITY THAT IS SUPPORTED IN WHOLE OR IN PART BY PUBLIC FUNDS FROM USING ANY PUBLIC FUNDS TO HOST OR PROVIDE A DRAG SHOW; AND BY AMENDING SECTION 16-15-385, RELATING TO DISSEMINATING HARMFUL MATERIALS TO MINORS, SO AS TO INCLUDE THE OFFENSE OF ALLOWING A MINOR TO VIEW A DRAG SHOW.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3381.docx
H. 3382,Durable medical equipment exemption,Rep. Beach,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-36-2120, RELATING TO SALES TAX EXEMPTION ON DURABLE MEDICAL EQUIPMENT, SO AS TO REMOVE CERTAIN REQUIREMENTS TO RECEIVE THE EXEMPTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3382.docx
H. 3383,Permanent improvement projects,Rep. Ballentine,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 2-47-52, RELATING TO PERMANENT IMPROVEMENT PROJECTS, SO AS TO INDEX PROJECT LIMITS FOR CERTAIN ENTITIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3383.docx
H. 3384,"Dumping litter, penalty increase",Rep. J. L. Johnson,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-11-700, RELATING TO THE PROHIBITION ON DUMPING LITTER ON PRIVATE OR PUBLIC PROPERTY, SO AS TO INCREASE THE PENALTIES FOR VIOLATIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3384.docx
H. 3385,Inmate work camps,Rep. Wooten,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 24-3-130, RELATING TO USE OF INMATE LABOR FOR CERTAIN PUBLIC PROJECTS, SO AS TO DELETE REFERENCES TO THE CONSTRUCTION OF WORK CAMPS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3385.docx
H. 3386,Ranked Choice Voting Ban,Rep. Taylor,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 7-13-870 SO AS TO PROHIBIT THE USE OF RANKED CHOICE VOTING OR INSTANT RUNOFF BALLOTS IN THE CONDUCT OF ELECTIONS IN THIS STATE.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3386.docx
H. 3387,Unlawful occupants of property,,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING ARTICLE 3 TO CHAPTER 37, TITLE 27 SO AS TO ENTITLE THE ARTICLE ""EJECTMENT OF UNLAWFUL OCCUPANTS OF A RESIDENTIAL DWELLING,"" TO DEFINE NECESSARY TERMS, TO PROVIDE AN ALTERNATIVE REMEDY TO REMOVE PERSONS UNLAWFULLY OCCUPYING A RESIDENTIAL DWELLING; TO REDESIGNATE CHAPTER 37, TITLE 27 AS ""EJECTMENT PROCEEDINGS""; TO REDESIGNATE THE EXISTING SECTIONS OF CHAPTER 37, TITLE 27 AS ARTICLE 1, CHAPTER 37, TITLE 27 AND ENTITLE IT ""EJECTMENT OF TENANTS""; AND BY ADDING SECTION 16-11-521 SO AS TO ESTABLISH THE OFFENSE OF CRIMINAL MISCHIEF.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3387.docx
H. 3388,Drug offense classifications,Rep. Rutherford,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-1-60, RELATING TO THE DEFINITION OF A VIOLENT CRIME, SO AS TO REMOVE CERTAIN OFFENSES INVOLVING CONTROLLED SUBSTANCES; AND BY AMENDING SECTION 24-13-100, RELATING TO THE DEFINITION OF A NO PAROLE OFFENSE, SO AS TO EXCLUDE CERTAIN OFFENSES INVOLVING CONTROLLED SUBSTANCES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3388.docx
H. 3389,Immunity from criminal prosecution,Rep. Rutherford,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-11-450, RELATING TO IMMUNITY UNDER THE PROTECTION OF PERSONS AND PROPERTY ACT, SO AS TO GRANT A PERSON THE RIGHT TO APPEAL A COURT FINDING THAT THE PERSON IS NOT ENTITLED TO IMMUNITY NOTWITHSTANDING A SUBSEQUENT GUILTY PLEA TO THE SAME UNDERLYING OFFENSE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3389.docx
H. 3390,Homicide by child abuse,Rep. Pope,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-3-85, RELATING TO HOMICIDE BY CHILD ABUSE, SO AS TO INCREASE THE AGE OF A CHILD UNDER THIS SECTION FROM UNDER THE AGE OF ELEVEN TO UNDER THE AGE EIGHTEEN.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3390.docx
H. 3391,Aggravated involuntary manslaughter by controlled substance,Rep. Oremus,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 16-3-65 SO AS TO CREATE THE OFFENSE OF AGGRAVATED INVOLUNTARY MANSLAUGHTER, AND TO PROVIDE A PENALTY FOR VIOLATIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3391.docx
H. 3392,Assault and battery on healthcare workers,Rep. Moss,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-3-600, RELATING TO ASSAULT AND BATTERY OFFENSES, SO AS TO ADD THAT ASSAULT AND BATTERY OF A HIGH AND AGGRAVATED NATURE OCCURS WHEN A PERSON INJURES A HEALTHCARE WORKER OR EMERGENCY RESPONSE EMPLOYEE IN THE DISCHARGE OF OR BECAUSE OF THEIR OFFICIAL DUTIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3392.docx
H. 3393,"Littering, civil offense",Rep. Moss,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 16-11-705 SO AS TO ESTABLISH A CIVIL OFFENSE FOR LITTERING; AND BY AMENDING SECTION 16-11-700, RELATING TO DUMPING LITTER ON PRIVATE OR PUBLIC PROPERTY, SO AS TO REVISE THE PENALTIES FOR LITTERING OFFENSES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3393.docx
H. 3394,Homicide by child abuse,Rep. T. Moore,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-3-85, RELATING TO HOMICIDE BY CHILD ABUSE, SO AS TO INCREASE THE AGE OF A CHILD UNDER THIS SECTION FROM UNDER THE AGE OF ELEVEN TO UNDER THE AGE OF EIGHTEEN.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3394.docx
H. 3395,"Convention of the states, rescind",Rep. Long,Judiciary,"A JOINT RESOLUTION TO PROVIDE THAT THE GENERAL ASSEMBLY OF SOUTH CAROLINA SHALL RESCIND, REPEAL, CANCEL, NULLIFY, AND SUPERSEDE TO THE SAME EFFECT AS IF THEY HAD NEVER BEEN PASSED, ANY AND ALL EXTANT APPLICATIONS BY THE GENERAL ASSEMBLY TO THE CONGRESS OF THE UNITED STATES OF AMERICA TO CALL A CONVENTION TO PROPOSE AMENDMENTS TO THE CONSTITUTION OF THE UNITED STATES OF AMERICA.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3395.docx
H. 3396,Primaries,Rep. Long,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 7-5-115 SO AS TO, AMONG OTHER THINGS, PROVIDE THAT A PERSON IS NOT ALLOWED TO VOTE IN A PARTISAN PRIMARY ELECTION OR A PARTISAN ADVISORY REFERENDUM UNLESS THE PERSON HAS REGISTERED AS BEING A MEMBER OF THAT PARTY OR IS REGISTERED AS AN INDEPENDENT; BY AMENDING SECTION 7-5-110, RELATING TO THE REQUIREMENT OF REGISTRATION IN ORDER TO VOTE, SO AS TO PROVIDE THAT A PERSON IS NOT ALLOWED TO VOTE IN A PARTISAN PRIMARY ELECTION OR PARTISAN ADVISORY REFERENDUM UNLESS THE PERSON HAS REGISTERED AS BEING A MEMBER OF THAT POLITICAL PARTY OR REGISTERED AS AN INDEPENDENT; BY AMENDING SECTION 7-5-170, RELATING TO THE REQUIREMENTS FOR VOTER REGISTRATION, SO AS TO PROVIDE THE REQUIREMENT OF STATING POLITICAL PARTY AFFILIATION, IF ANY, ON THE FORM AND INCLUDING IT IN THE OATH AND TO REQUIRE THE STATE ELECTION COMMISSION TO ASSIST IN CAPTURING THIS DATA; AND BY AMENDING SECTION 7-9-20, RELATING TO THE QUALIFICATIONS FOR VOTING IN PRIMARY ELECTIONS, SO AS TO INCLUDE, AS A REQUIREMENT, REGISTRATION AS A MEMBER OF THE PARTY OR STATUS AS A REGISTERED INDEPENDENT AND TO PROVIDE A PROCEDURE FOR CHANGING POLITICAL PARTY AFFILIATION OR NONAFFILIATION AFTER A SELECTION HAS BEEN MADE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3396.docx
H. 3397,Tenant property,Rep. Gilliard,"Labor, Commerce and Industry",A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 31-3-60 SO AS TO PROVIDE THAT PERSONAL PROPERTY BELONGING TO A TENANT REMOVED FROM A PUBLIC HOUSING UNIT MUST BE STORED FOR SIX MONTHS AND TO REQUIRE THE PUBLIC HOUSING AUTHORITY TO MEET CERTAIN NOTICE REQUIREMENTS.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3397.docx
